continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,median_age,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
South America,Argentina,2020-04-25,4066,0,153.714,279,0,10.571,89.342,0.0,3.378,6.13,0.0,0.232,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-04-26,5464,1398,199.714,411,132,18.857,120.061,30.718,4.388,9.031,2.9,0.414,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-04-27,5464,0,199.714,411,0,18.857,120.061,0.0,4.388,9.031,0.0,0.414,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-04-28,5464,0,199.714,411,0,18.857,120.061,0.0,4.388,9.031,0.0,0.414,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-04-29,5464,0,199.714,411,0,18.857,120.061,0.0,4.388,9.031,0.0,0.414,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-04-30,5464,0,199.714,411,0,18.857,120.061,0.0,4.388,9.031,0.0,0.414,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,-1177.0,-1.15,-4.06,-26.1346
South America,Argentina,2020-05-01,5464,0,199.714,411,0,18.857,120.061,0.0,4.388,9.031,0.0,0.414,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-02,5464,0,199.714,411,0,18.857,120.061,0.0,4.388,9.031,0.0,0.414,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-03,6753,1289,184.143,526,115,16.429,148.384,28.323,4.046,11.558,2.527,0.361,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-04,6753,0,184.143,526,0,16.429,148.384,0.0,4.046,11.558,0.0,0.361,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-05,6753,0,184.143,526,0,16.429,148.384,0.0,4.046,11.558,0.0,0.361,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-06,6753,0,184.143,526,0,16.429,148.384,0.0,4.046,11.558,0.0,0.361,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-07,6753,0,184.143,526,0,16.429,148.384,0.0,4.046,11.558,0.0,0.361,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-08,6753,0,184.143,526,0,16.429,148.384,0.0,4.046,11.558,0.0,0.361,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-09,6753,0,184.143,526,0,16.429,148.384,0.0,4.046,11.558,0.0,0.361,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-10,8650,1897,271.0,646,120,17.143,190.067,41.683,5.955,14.195,2.637,0.377,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-11,8650,0,271.0,646,0,17.143,190.067,0.0,5.955,14.195,0.0,0.377,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-12,8650,0,271.0,646,0,17.143,190.067,0.0,5.955,14.195,0.0,0.377,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-13,8650,0,271.0,646,0,17.143,190.067,0.0,5.955,14.195,0.0,0.377,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-14,8650,0,271.0,646,0,17.143,190.067,0.0,5.955,14.195,0.0,0.377,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-15,8650,0,271.0,646,0,17.143,190.067,0.0,5.955,14.195,0.0,0.377,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-16,8650,0,271.0,646,0,17.143,190.067,0.0,5.955,14.195,0.0,0.377,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-17,11560,2910,415.714,790,144,20.571,254.008,63.942,9.135,17.359,3.164,0.452,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-18,11560,0,415.714,790,0,20.571,254.008,0.0,9.135,17.359,0.0,0.452,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-19,11560,0,415.714,790,0,20.571,254.008,0.0,9.135,17.359,0.0,0.452,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-20,11560,0,415.714,790,0,20.571,254.008,0.0,9.135,17.359,0.0,0.452,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-21,11560,0,415.714,790,0,20.571,254.008,0.0,9.135,17.359,0.0,0.452,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-22,11560,0,415.714,790,0,20.571,254.008,0.0,9.135,17.359,0.0,0.452,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-23,11560,0,415.714,790,0,20.571,254.008,0.0,9.135,17.359,0.0,0.452,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-24,16621,5061,723.0,1009,219,31.286,365.214,111.206,15.887,22.171,4.812,0.687,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-25,16621,0,723.0,1009,0,31.286,365.214,0.0,15.887,22.171,0.0,0.687,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-26,16621,0,723.0,1009,0,31.286,365.214,0.0,15.887,22.171,0.0,0.687,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-27,16621,0,723.0,1009,0,31.286,365.214,0.0,15.887,22.171,0.0,0.687,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-28,16621,0,723.0,1009,0,31.286,365.214,0.0,15.887,22.171,0.0,0.687,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-29,16621,0,723.0,1009,0,31.286,365.214,0.0,15.887,22.171,0.0,0.687,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-30,16621,0,723.0,1009,0,31.286,365.214,0.0,15.887,22.171,0.0,0.687,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-05-31,22406,5785,826.429,1306,297,42.429,492.328,127.114,18.159,28.697,6.526,0.932,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,-3676.5,-2.79,-8.49,-81.6346
South America,Argentina,2020-06-01,22406,0,826.429,1306,0,42.429,492.328,0.0,18.159,28.697,0.0,0.932,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-02,22406,0,826.429,1306,0,42.429,492.328,0.0,18.159,28.697,0.0,0.932,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-03,22406,0,826.429,1306,0,42.429,492.328,0.0,18.159,28.697,0.0,0.932,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-04,22406,0,826.429,1306,0,42.429,492.328,0.0,18.159,28.697,0.0,0.932,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-05,22406,0,826.429,1306,0,42.429,492.328,0.0,18.159,28.697,0.0,0.932,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-06,22406,0,826.429,1306,0,42.429,492.328,0.0,18.159,28.697,0.0,0.932,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-07,29703,7297,1042.429,1664,358,51.143,652.665,160.337,22.905,36.563,7.866,1.124,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-08,29703,0,1042.429,1664,0,51.143,652.665,0.0,22.905,36.563,0.0,1.124,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-09,29703,0,1042.429,1664,0,51.143,652.665,0.0,22.905,36.563,0.0,1.124,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-10,29703,0,1042.429,1664,0,51.143,652.665,0.0,22.905,36.563,0.0,1.124,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-11,29703,0,1042.429,1664,0,51.143,652.665,0.0,22.905,36.563,0.0,1.124,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-12,29703,0,1042.429,1664,0,51.143,652.665,0.0,22.905,36.563,0.0,1.124,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-13,29703,0,1042.429,1664,0,51.143,652.665,0.0,22.905,36.563,0.0,1.124,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-14,40388,10685,1526.429,2122,458,65.429,887.447,234.782,33.54,46.627,10.064,1.438,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-15,40388,0,1526.429,2122,0,65.429,887.447,0.0,33.54,46.627,0.0,1.438,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-16,40388,0,1526.429,2122,0,65.429,887.447,0.0,33.54,46.627,0.0,1.438,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-17,40388,0,1526.429,2122,0,65.429,887.447,0.0,33.54,46.627,0.0,1.438,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-18,40388,0,1526.429,2122,0,65.429,887.447,0.0,33.54,46.627,0.0,1.438,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-19,40388,0,1526.429,2122,0,65.429,887.447,0.0,33.54,46.627,0.0,1.438,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-20,40388,0,1526.429,2122,0,65.429,887.447,0.0,33.54,46.627,0.0,1.438,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-21,54438,14050,2007.143,2724,602,86.0,1196.168,308.721,44.103,59.855,13.228,1.89,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-22,54438,0,2007.143,2724,0,86.0,1196.168,0.0,44.103,59.855,0.0,1.89,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-23,54438,0,2007.143,2724,0,86.0,1196.168,0.0,44.103,59.855,0.0,1.89,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-24,54438,0,2007.143,2724,0,86.0,1196.168,0.0,44.103,59.855,0.0,1.89,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-25,54438,0,2007.143,2724,0,86.0,1196.168,0.0,44.103,59.855,0.0,1.89,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-26,54438,0,2007.143,2724,0,86.0,1196.168,0.0,44.103,59.855,0.0,1.89,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-27,54438,0,2007.143,2724,0,86.0,1196.168,0.0,44.103,59.855,0.0,1.89,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-28,73445,19007,2715.286,3500,776,110.857,1613.81,417.642,59.663,76.906,17.051,2.436,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-29,73445,0,2715.286,3500,0,110.857,1613.81,0.0,59.663,76.906,0.0,2.436,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-06-30,73445,0,2715.286,3500,0,110.857,1613.81,0.0,59.663,76.906,0.0,2.436,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,-8543.4,-5.17,-14.65,-189.7014
South America,Argentina,2020-07-01,73445,0,2715.286,3500,0,110.857,1613.81,0.0,59.663,76.906,0.0,2.436,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-02,73445,0,2715.286,3500,0,110.857,1613.81,0.0,59.663,76.906,0.0,2.436,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-03,73445,0,2715.286,3500,0,110.857,1613.81,0.0,59.663,76.906,0.0,2.436,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-04,73445,0,2715.286,3500,0,110.857,1613.81,0.0,59.663,76.906,0.0,2.436,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-05,93640,20195,2885.0,4403,903,129.0,2057.555,443.745,63.392,96.747,19.842,2.835,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-06,93640,0,2885.0,4403,0,129.0,2057.555,0.0,63.392,96.747,0.0,2.835,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-07,93640,0,2885.0,4403,0,129.0,2057.555,0.0,63.392,96.747,0.0,2.835,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-08,93640,0,2885.0,4403,0,129.0,2057.555,0.0,63.392,96.747,0.0,2.835,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-09,93640,0,2885.0,4403,0,129.0,2057.555,0.0,63.392,96.747,0.0,2.835,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-10,93640,0,2885.0,4403,0,129.0,2057.555,0.0,63.392,96.747,0.0,2.835,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-11,93640,0,2885.0,4403,0,129.0,2057.555,0.0,63.392,96.747,0.0,2.835,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-12,118611,24971,3567.286,5556,1153,164.714,2606.244,548.689,78.384,122.082,25.335,3.619,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-13,118611,0,3567.286,5556,0,164.714,2606.244,0.0,78.384,122.082,0.0,3.619,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-14,118611,0,3567.286,5556,0,164.714,2606.244,0.0,78.384,122.082,0.0,3.619,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-15,118611,0,3567.286,5556,0,164.714,2606.244,0.0,78.384,122.082,0.0,3.619,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-16,118611,0,3567.286,5556,0,164.714,2606.244,0.0,78.384,122.082,0.0,3.619,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-17,118611,0,3567.286,5556,0,164.714,2606.244,0.0,78.384,122.082,0.0,3.619,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-18,118611,0,3567.286,5556,0,164.714,2606.244,0.0,78.384,122.082,0.0,3.619,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-19,150183,31572,4510.286,6930,1374,196.286,3299.977,693.733,99.105,152.273,30.191,4.313,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-20,150183,0,4510.286,6930,0,196.286,3299.977,0.0,99.105,152.273,0.0,4.313,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-21,150183,0,4510.286,6930,0,196.286,3299.977,0.0,99.105,152.273,0.0,4.313,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-22,150183,0,4510.286,6930,0,196.286,3299.977,0.0,99.105,152.273,0.0,4.313,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-23,150183,0,4510.286,6930,0,196.286,3299.977,0.0,99.105,152.273,0.0,4.313,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-24,150183,0,4510.286,6930,0,196.286,3299.977,0.0,99.105,152.273,0.0,4.313,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-25,150183,0,4510.286,6930,0,196.286,3299.977,0.0,99.105,152.273,0.0,4.313,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-26,189430,39247,5606.714,8474,1544,220.571,4162.352,862.376,123.197,186.2,33.926,4.847,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-27,189430,0,5606.714,8474,0,220.571,4162.352,0.0,123.197,186.2,0.0,4.847,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-28,189430,0,5606.714,8474,0,220.571,4162.352,0.0,123.197,186.2,0.0,4.847,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-29,189430,0,5606.714,8474,0,220.571,4162.352,0.0,123.197,186.2,0.0,4.847,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-30,189430,0,5606.714,8474,0,220.571,4162.352,0.0,123.197,186.2,0.0,4.847,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-07-31,189430,0,5606.714,8474,0,220.571,4162.352,0.0,123.197,186.2,0.0,4.847,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,-7711.5,-3.86,2.41,-171.2296
South America,Argentina,2020-08-01,189430,0,5606.714,8474,0,220.571,4162.352,0.0,123.197,186.2,0.0,4.847,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-02,231395,41965,5995.0,9930,1456,208.0,5084.451,922.098,131.728,218.192,31.993,4.57,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-03,231395,0,5995.0,9930,0,208.0,5084.451,0.0,131.728,218.192,0.0,4.57,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-04,231395,0,5995.0,9930,0,208.0,5084.451,0.0,131.728,218.192,0.0,4.57,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-05,231395,0,5995.0,9930,0,208.0,5084.451,0.0,131.728,218.192,0.0,4.57,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-06,231395,0,5995.0,9930,0,208.0,5084.451,0.0,131.728,218.192,0.0,4.57,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-07,231395,0,5995.0,9930,0,208.0,5084.451,0.0,131.728,218.192,0.0,4.57,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-08,231395,0,5995.0,9930,0,208.0,5084.451,0.0,131.728,218.192,0.0,4.57,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-09,283036,51641,7377.286,11692,1762,251.714,6219.16,1134.71,162.101,256.909,38.716,5.531,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-10,283036,0,7377.286,11692,0,251.714,6219.16,0.0,162.101,256.909,0.0,5.531,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-11,283036,0,7377.286,11692,0,251.714,6219.16,0.0,162.101,256.909,0.0,5.531,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-12,283036,0,7377.286,11692,0,251.714,6219.16,0.0,162.101,256.909,0.0,5.531,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-13,283036,0,7377.286,11692,0,251.714,6219.16,0.0,162.101,256.909,0.0,5.531,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-14,283036,0,7377.286,11692,0,251.714,6219.16,0.0,162.101,256.909,0.0,5.531,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2020-08-15,283036,0,7377.286,11692,0,251.714,6219.16,0.0,162.101,256.909,0.0,5.531,0,0,0,0,0,0.0,0.0,0.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
